sale_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_percent,sales_amount,cost_amount,profit,payment_method,sales_channel,salesperson_id,city,state,region,order_date,event_type,event_description
S067543,ORD870630,C09074,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Debit Card,Website,Online,Thiruvananthapuram,Kerala,South India,2023-09-06,None,None
S067544,ORD863476,C06332,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,Debit Card,Store,SP087,Chennai,Tamil Nadu,South India,2023-09-06,None,None
S067545,ORD592794,C05741,P010,Fusion Charger,Accessories,22,1500,15.0,28050.0,11000,17050.0,Net Banking,Corporate Team,SP036,Coimbatore,Tamil Nadu,South India,2023-09-06,None,None
S067546,ORD553267,C04330,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Mobile App,Online,Surat,Gujarat,West India,2023-09-06,None,None
S067547,ORD925771,C06418,P008,FusionTab Pro,Tablets,1,50000,0.0,50000.0,35000,15000.0,UPI,Store,SP078,Hyderabad,Telangana,South India,2023-09-06,None,None
S067548,ORD135159,C12149,P017,Fusion Watch Lite,Wearables,1,5000,0.0,5000.0,2500,2500.0,UPI,Store,SP021,Thiruvananthapuram,Kerala,South India,2023-09-06,None,None
S067549,ORD295701,C04808,P003,FusionBook Ultra,Laptops,34,140000,10.0,4284000.0,3400000,884000.0,Net Banking,Corporate Team,SP068,Gurugram,Haryana,North India,2023-09-06,None,None
S067550,ORD149138,C05334,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,UPI,Store,SP047,Raipur,Chhattisgarh,Central India,2023-09-06,None,None
S067551,ORD339233,C05213,P003,FusionBook Ultra,Laptops,95,140000,10.0,11970000.0,9500000,2470000.0,Net Banking,Corporate Team,SP100,Pune,Maharashtra,West India,2023-09-06,None,None
S067552,ORD583772,C06372,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Cash,Website,Online,Kolkata,West Bengal,East India,2023-09-06,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067553,ORD808619,C10165,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Store,SP030,Bengaluru,Karnataka,South India,2023-09-06,None,None
S067554,ORD913411,C07979,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,UPI,Website,Online,Hyderabad,Telangana,South India,2023-09-06,None,None
S067555,ORD559640,C01316,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Store,SP021,Kochi,Kerala,South India,2023-09-06,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067556,ORD494186,C01352,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Store,SP064,Hyderabad,Telangana,South India,2023-09-06,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067557,ORD769026,C08025,P016,FusionView 32,Monitors,1,32000,0.0,32000.0,20000,12000.0,UPI,Website,Online,Chennai,Tamil Nadu,South India,2023-09-06,None,None
S067558,ORD322601,C07051,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,UPI,Website,Online,Amritsar,Punjab,North India,2023-09-06,None,None
S067559,ORD652997,C01206,P013,Fusion Mouse,Accessories,3,1200,0.0,3600.0,1800,1800.0,Credit Card,Store,SP027,New Delhi,Delhi,North India,2023-09-06,None,None
S067560,ORD286120,C08119,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Store,SP033,Indore,Madhya Pradesh,Central India,2023-09-06,None,None
S067561,ORD197263,C01725,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,UPI,Mobile App,Online,Hyderabad,Telangana,South India,2023-09-06,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067562,ORD662142,C02525,P008,FusionTab Pro,Tablets,33,50000,20.0,1320000.0,1155000,165000.0,Net Banking,Corporate Team,SP049,Hyderabad,Telangana,South India,2023-09-06,None,None
S067563,ORD598533,C04650,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Cash,Website,Online,Vijayawada,Andhra Pradesh,South India,2023-09-06,None,None
S067564,ORD774121,C03022,P013,Fusion Mouse,Accessories,5,1200,0.0,6000.0,3000,3000.0,Net Banking,Corporate Team,SP047,Ahmedabad,Gujarat,West India,2023-09-06,None,None
S067565,ORD178918,C04991,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,Credit Card,Store,SP084,Bengaluru,Karnataka,South India,2023-09-06,None,None
S067566,ORD117256,C13338,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Website,Online,Bengaluru,Karnataka,South India,2023-09-06,None,None
S067567,ORD940090,C04734,P001,FusionBook Air,Laptops,35,60000,20.0,1680000.0,1575000,105000.0,Net Banking,Corporate Team,SP054,Bengaluru,Karnataka,South India,2023-09-06,None,None
S067568,ORD374755,C12992,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,UPI,Mobile App,Online,Chennai,Tamil Nadu,South India,2023-09-06,None,None
S067569,ORD966283,C07440,P016,FusionView 32,Monitors,10,32000,0.0,320000.0,200000,120000.0,Net Banking,Corporate Team,SP088,Chennai,Tamil Nadu,South India,2023-09-06,None,None
S067570,ORD276048,C10817,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,Credit Card,Mobile App,Online,Visakhapatnam,Andhra Pradesh,South India,2023-09-06,None,None
S067571,ORD396970,C04664,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Store,SP019,Bengaluru,Karnataka,South India,2023-09-07,None,None
S067572,ORD226329,C04914,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,UPI,Website,Online,Kozhikode,Kerala,South India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067573,ORD788699,C14225,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,UPI,Mobile App,Online,Jaipur,Rajasthan,West India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067574,ORD700574,C01100,P010,Fusion Charger,Accessories,35,1500,10.0,47250.0,17500,29750.0,Net Banking,Corporate Team,SP001,Chennai,Tamil Nadu,South India,2023-09-07,None,None
S067575,ORD518483,C07440,P001,FusionBook Air,Laptops,22,60000,15.0,1122000.0,990000,132000.0,Net Banking,Corporate Team,SP007,Chennai,Tamil Nadu,South India,2023-09-07,None,None
S067576,ORD365427,C14809,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Debit Card,Store,SP075,New Delhi,Delhi,North India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067577,ORD738088,C02338,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,Debit Card,Mobile App,Online,Faridabad,Haryana,North India,2023-09-07,None,None
S067578,ORD288169,C09760,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Mobile App,Online,Ludhiana,Punjab,North India,2023-09-07,None,None
S067579,ORD626107,C06037,P012,Fusion Keyboard,Accessories,2,2500,0.0,5000.0,2400,2600.0,Debit Card,Website,Online,Chandigarh,Punjab,North India,2023-09-07,None,None
S067580,ORD781981,C10395,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Website,Online,Gurugram,Haryana,North India,2023-09-07,None,None
S067581,ORD310997,C01771,P003,FusionBook Ultra,Laptops,13,140000,10.0,1638000.0,1300000,338000.0,Net Banking,Corporate Team,SP055,Ahmedabad,Gujarat,West India,2023-09-07,None,None
S067582,ORD895541,C08212,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Website,Online,Raipur,Chhattisgarh,Central India,2023-09-07,None,None
S067583,ORD527057,C04754,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,Patna,Bihar,East India,2023-09-07,None,None
S067584,ORD631619,C03965,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,Credit Card,Mobile App,Online,Gurugram,Haryana,North India,2023-09-07,None,None
S067585,ORD680539,C07891,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,Credit Card,Website,Online,Mysuru,Karnataka,South India,2023-09-07,None,None
S067586,ORD240577,C09803,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,Debit Card,Website,Online,Cuttack,Odisha,East India,2023-09-07,None,None
S067587,ORD827727,C14334,P016,FusionView 32,Monitors,1,32000,0.0,32000.0,20000,12000.0,Debit Card,Mobile App,Online,Vijayawada,Andhra Pradesh,South India,2023-09-07,None,None
S067588,ORD766967,C01259,P002,FusionBook Pro,Laptops,1,95000,0.0,95000.0,70000,25000.0,Credit Card,Store,SP095,Gurugram,Haryana,North India,2023-09-07,None,None
S067589,ORD350968,C07137,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Mobile App,Online,Hyderabad,Telangana,South India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067590,ORD463208,C01521,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Store,SP079,Jodhpur,Rajasthan,West India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067591,ORD494234,C09259,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Debit Card,Store,SP010,Chennai,Tamil Nadu,South India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067592,ORD349576,C07842,P002,FusionBook Pro,Laptops,1,95000,0.0,95000.0,70000,25000.0,Cash,Website,Online,Amritsar,Punjab,North India,2023-09-07,None,None
S067593,ORD466246,C11209,P003,FusionBook Ultra,Laptops,11,140000,10.0,1386000.0,1100000,286000.0,Net Banking,Corporate Team,SP015,Noida,Uttar Pradesh,North India,2023-09-07,None,None
S067594,ORD700647,C07403,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Store,SP064,Chennai,Tamil Nadu,South India,2023-09-07,None,None
S067595,ORD832610,C12095,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,UPI,Store,SP069,Panaji,Goa,West India,2023-09-07,None,None
S067596,ORD113236,C04006,P015,FusionView 27,Monitors,29,18000,20.0,417600.0,348000,69600.0,Net Banking,Corporate Team,SP036,Panaji,Goa,West India,2023-09-07,None,None
S067597,ORD563357,C12518,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Website,Online,Raipur,Chhattisgarh,Central India,2023-09-07,None,None
S067598,ORD448153,C10676,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,UPI,Website,Online,Hyderabad,Telangana,South India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067599,ORD718762,C12050,P003,FusionBook Ultra,Laptops,49,140000,15.0,5831000.0,4900000,931000.0,Net Banking,Corporate Team,SP015,Chennai,Tamil Nadu,South India,2023-09-07,None,None
S067600,ORD442398,C12721,P011,Fusion Case,Accessories,2,800,0.0,1600.0,400,1200.0,UPI,Website,Online,Gaya,Bihar,East India,2023-09-07,None,None
S067601,ORD282122,C05027,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Website,Online,Bengaluru,Karnataka,South India,2023-09-07,None,None
S067602,ORD338844,C03287,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,UPI,Website,Online,Gurugram,Haryana,North India,2023-09-07,None,None
S067603,ORD584281,C00669,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,Debit Card,Store,SP088,Hyderabad,Telangana,South India,2023-09-07,None,None
S067604,ORD872551,C02790,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,Cash,Store,SP042,Vadodara,Gujarat,West India,2023-09-07,None,None
S067605,ORD240198,C03729,P010,Fusion Charger,Accessories,41,1500,10.0,55350.0,20500,34850.0,Net Banking,Corporate Team,SP079,Thiruvananthapuram,Kerala,South India,2023-09-07,None,None
S067606,ORD897153,C09462,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,UPI,Mobile App,Online,Bengaluru,Karnataka,South India,2023-09-07,None,None
S067607,ORD670544,C01188,P001,FusionBook Air,Laptops,88,60000,15.0,4488000.0,3960000,528000.0,Net Banking,Corporate Team,SP095,Bhopal,Madhya Pradesh,Central India,2023-09-07,None,None
S067608,ORD116024,C03044,P013,Fusion Mouse,Accessories,2,1200,0.0,2400.0,1200,1200.0,Credit Card,Website,Online,New Delhi,Delhi,North India,2023-09-07,None,None
S067609,ORD307597,C03277,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,Cash,Store,SP003,Bengaluru,Karnataka,South India,2023-09-07,None,None
S067610,ORD890245,C06164,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Store,SP062,Chandigarh,Punjab,North India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067611,ORD248671,C00828,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,Credit Card,Store,SP047,Panipat,Haryana,North India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067612,ORD196075,C11536,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,Debit Card,Store,SP040,Lucknow,Uttar Pradesh,North India,2023-09-07,None,None
S067613,ORD763089,C05773,P008,FusionTab Pro,Tablets,47,50000,15.0,1997500.0,1645000,352500.0,Net Banking,Corporate Team,SP084,Amritsar,Punjab,North India,2023-09-07,None,None
S067614,ORD869262,C00693,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,Credit Card,Mobile App,Online,Kochi,Kerala,South India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067615,ORD702809,C04518,P007,FusionTab Mini,Tablets,177,22000,10.0,3504600.0,2655000,849600.0,Net Banking,Corporate Team,SP056,Amritsar,Punjab,North India,2023-09-07,None,None
S067616,ORD879224,C14758,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,UPI,Store,SP032,Madurai,Tamil Nadu,South India,2023-09-07,None,None
S067617,ORD912767,C14876,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Website,Online,Varanasi,Uttar Pradesh,North India,2023-09-07,None,None
S067618,ORD598580,C09321,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,Credit Card,Mobile App,Online,Bengaluru,Karnataka,South India,2023-09-07,None,None
S067619,ORD529141,C09701,P011,Fusion Case,Accessories,3,800,0.0,2400.0,600,1800.0,UPI,Store,SP040,Hyderabad,Telangana,South India,2023-09-07,None,None
S067620,ORD464791,C13822,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Mobile App,Online,Panaji,Goa,West India,2023-09-07,None,None
S067621,ORD711751,C11027,P013,Fusion Mouse,Accessories,2,1200,0.0,2400.0,1200,1200.0,Debit Card,Store,SP033,New Delhi,Delhi,North India,2023-09-07,None,None
S067622,ORD888461,C04135,P002,FusionBook Pro,Laptops,22,95000,20.0,1672000.0,1540000,132000.0,Net Banking,Corporate Team,SP066,Jaipur,Rajasthan,West India,2023-09-07,None,None
S067623,ORD865618,C04489,P011,Fusion Case,Accessories,8,800,0.0,6400.0,1600,4800.0,Net Banking,Corporate Team,SP028,Hyderabad,Telangana,South India,2023-09-07,None,None
S067624,ORD418733,C14194,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,Credit Card,Store,SP077,Ahmedabad,Gujarat,West India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067625,ORD355588,C00679,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Cash,Store,SP095,Thiruvananthapuram,Kerala,South India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067626,ORD478361,C13302,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Credit Card,Website,Online,Thiruvananthapuram,Kerala,South India,2023-09-07,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067627,ORD829039,C01670,P003,FusionBook Ultra,Laptops,43,140000,20.0,4816000.0,4300000,516000.0,Net Banking,Corporate Team,SP084,Hyderabad,Telangana,South India,2023-09-07,None,None
S067628,ORD217477,C11934,P010,Fusion Charger,Accessories,2,1500,0.0,3000.0,1000,2000.0,UPI,Mobile App,Online,Guwahati,Assam,East India,2023-09-07,None,None
S067629,ORD381369,C11818,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Debit Card,Store,SP046,Gurugram,Haryana,North India,2023-09-07,None,None
S067630,ORD146898,C06434,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Website,Online,Bhubaneswar,Odisha,East India,2023-09-08,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067631,ORD496344,C06583,P015,FusionView 27,Monitors,8,18000,0.0,144000.0,96000,48000.0,Net Banking,Corporate Team,SP069,Hyderabad,Telangana,South India,2023-09-08,None,None
S067632,ORD643740,C03194,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Mobile App,Online,Cuttack,Odisha,East India,2023-09-08,None,None
S067633,ORD966550,C07090,P013,Fusion Mouse,Accessories,2,1200,0.0,2400.0,1200,1200.0,Debit Card,Mobile App,Online,Ahmedabad,Gujarat,West India,2023-09-08,None,None
S067634,ORD732613,C13245,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Website,Online,Margao,Goa,West India,2023-09-08,None,None
S067635,ORD455284,C14128,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,Credit Card,Website,Online,Ahmedabad,Gujarat,West India,2023-09-08,None,None
S067636,ORD601250,C13547,P002,FusionBook Pro,Laptops,1,95000,0.0,95000.0,70000,25000.0,UPI,Store,SP090,Gaya,Bihar,East India,2023-09-08,None,None
S067637,ORD262785,C07553,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Debit Card,Mobile App,Online,Gurugram,Haryana,North India,2023-09-08,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067638,ORD857600,C01668,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,UPI,Website,Online,Chennai,Tamil Nadu,South India,2023-09-08,None,None
S067639,ORD213288,C13666,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,Cash,Store,SP058,Madurai,Tamil Nadu,South India,2023-09-08,None,None
S067640,ORD136123,C13266,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,Credit Card,Website,Online,Surat,Gujarat,West India,2023-09-08,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067641,ORD209752,C10204,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Cash,Website,Online,Chennai,Tamil Nadu,South India,2023-09-08,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067642,ORD875923,C14268,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,UPI,Store,SP011,Gurugram,Haryana,North India,2023-09-08,None,None
S067643,ORD606370,C14154,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Website,Online,Hyderabad,Telangana,South India,2023-09-08,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067644,ORD708112,C08048,P008,FusionTab Pro,Tablets,1,50000,0.0,50000.0,35000,15000.0,UPI,Store,SP094,Madurai,Tamil Nadu,South India,2023-09-08,None,None
S067645,ORD358331,C00603,P016,FusionView 32,Monitors,48,32000,15.0,1305600.0,960000,345600.0,Net Banking,Corporate Team,SP063,Pune,Maharashtra,West India,2023-09-08,None,None
S067646,ORD172529,C14914,P012,Fusion Keyboard,Accessories,2,2500,0.0,5000.0,2400,2600.0,Cash,Mobile App,Online,Hubli,Karnataka,South India,2023-09-08,None,None
S067647,ORD876681,C00097,P018,Fusion Watch Pro,Wearables,1,12000,0.0,12000.0,7000,5000.0,UPI,Mobile App,Online,Hubli,Karnataka,South India,2023-09-08,None,None
S067648,ORD711814,C00612,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,Debit Card,Mobile App,Online,Bhilai,Chhattisgarh,Central India,2023-09-08,None,None
S067649,ORD734242,C00286,P007,FusionTab Mini,Tablets,1,22000,0.0,22000.0,15000,7000.0,UPI,Website,Online,Margao,Goa,West India,2023-09-08,None,None
S067650,ORD977384,C04872,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,Debit Card,Store,SP053,Margao,Goa,West India,2023-09-08,None,None
S067651,ORD533382,C14169,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,Cash,Store,SP063,Ahmedabad,Gujarat,West India,2023-09-08,None,None
S067652,ORD338983,C14344,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,Cash,Mobile App,Online,Thiruvananthapuram,Kerala,South India,2023-09-08,None,None
S067653,ORD376432,C13456,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Website,Online,Guwahati,Assam,East India,2023-09-08,None,None
S067654,ORD118294,C14728,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Cash,Mobile App,Online,Hyderabad,Telangana,South India,2023-09-08,Competitor Launch,Reduced smartphone demand due to competitor flagship launch
S067655,ORD985982,C02812,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Debit Card,Website,Online,Chennai,Tamil Nadu,South India,2023-09-08,None,None
