inventory_id,product_id,warehouse,opening_stock,closing_stock,restock_quantity,inventory_date,event_type,event_description
INV002295,P010,Hyderabad_WH,4307,298,9803,2023-09-01,None,None
INV002296,P011,Delhi_WH,273,575,2459,2023-09-01,None,None
INV002297,P011,Mumbai_WH,840,5171,6212,2023-09-01,None,None
INV002298,P011,Bengaluru_WH,4777,139,662,2023-09-01,None,None
INV002299,P011,Kolkata_WH,4144,355,830,2023-09-01,None,None
INV002300,P011,Hyderabad_WH,1864,2133,5889,2023-09-01,None,None
INV002301,P012,Delhi_WH,2555,3629,1826,2023-09-01,None,None
INV002302,P012,Mumbai_WH,3697,2664,9882,2023-09-01,None,None
INV002303,P012,Bengaluru_WH,207,4189,4986,2023-09-01,None,None
INV002304,P012,Kolkata_WH,1160,7063,7095,2023-09-01,None,None
INV002305,P012,Hyderabad_WH,4965,7903,7169,2023-09-01,None,None
INV002306,P013,Delhi_WH,2397,1796,9004,2023-09-01,None,None
INV002307,P013,Mumbai_WH,4268,10938,7144,2023-09-01,None,None
INV002308,P013,Bengaluru_WH,4159,3448,8810,2023-09-01,None,None
INV002309,P013,Kolkata_WH,1562,5551,6040,2023-09-01,None,None
INV002310,P013,Hyderabad_WH,618,473,2474,2023-09-01,None,None
INV002311,P014,Delhi_WH,2121,5255,8364,2023-09-01,None,None
INV002312,P014,Mumbai_WH,589,2762,9007,2023-09-01,None,None
INV002313,P014,Bengaluru_WH,2745,2595,6082,2023-09-01,None,None
INV002314,P014,Kolkata_WH,905,8729,8551,2023-09-01,None,None
INV002315,P014,Hyderabad_WH,1432,1504,1132,2023-09-01,None,None
INV002316,P015,Delhi_WH,1633,2103,1882,2023-09-01,None,None
INV002317,P015,Mumbai_WH,162,1345,2220,2023-09-01,None,None
INV002318,P015,Bengaluru_WH,1130,3659,6321,2023-09-01,None,None
INV002319,P015,Kolkata_WH,1147,2615,1925,2023-09-01,None,None
INV002320,P015,Hyderabad_WH,3656,5043,4447,2023-09-01,None,None
INV002321,P016,Delhi_WH,2317,9854,9392,2023-09-01,None,None
INV002322,P016,Mumbai_WH,3242,6039,8946,2023-09-01,None,None
INV002323,P016,Bengaluru_WH,2591,3371,7453,2023-09-01,None,None
INV002324,P016,Kolkata_WH,2149,2953,1263,2023-09-01,None,None
INV002325,P016,Hyderabad_WH,4494,6288,3965,2023-09-01,None,None
INV002326,P017,Delhi_WH,3248,9754,7112,2023-09-01,None,None
INV002327,P017,Mumbai_WH,1609,2747,5945,2023-09-01,None,None
INV002328,P017,Bengaluru_WH,1572,7820,8933,2023-09-01,None,None
INV002329,P017,Kolkata_WH,2940,6188,9796,2023-09-01,None,None
INV002330,P017,Hyderabad_WH,2952,1005,4765,2023-09-01,None,None
INV002331,P018,Delhi_WH,4972,5548,1047,2023-09-01,None,None
INV002332,P018,Mumbai_WH,1916,3177,3370,2023-09-01,None,None
INV002333,P018,Bengaluru_WH,3872,1210,781,2023-09-01,None,None
INV002334,P018,Kolkata_WH,2185,72,7407,2023-09-01,None,None
INV002335,P018,Hyderabad_WH,1019,1876,1927,2023-09-01,None,None
INV002336,P001,Delhi_WH,979,167,2965,2023-10-01,None,None
INV002337,P001,Mumbai_WH,1548,3508,2603,2023-10-01,None,None
INV002338,P001,Bengaluru_WH,1709,1847,6965,2023-10-01,None,None
INV002339,P001,Kolkata_WH,3065,215,766,2023-10-01,None,None
INV002340,P001,Hyderabad_WH,3221,491,9057,2023-10-01,None,None
INV002341,P002,Delhi_WH,3634,842,5609,2023-10-01,None,None
INV002342,P002,Mumbai_WH,4178,9704,5576,2023-10-01,None,None
INV002343,P002,Bengaluru_WH,750,3069,2788,2023-10-01,None,None
INV002344,P002,Kolkata_WH,3158,1026,8006,2023-10-01,None,None
INV002345,P002,Hyderabad_WH,118,7554,8204,2023-10-01,None,None
INV002346,P003,Delhi_WH,2135,2221,3109,2023-10-01,None,None
INV002347,P003,Mumbai_WH,3366,1200,9746,2023-10-01,None,None
INV002348,P003,Bengaluru_WH,419,7091,7793,2023-10-01,None,None
INV002349,P003,Kolkata_WH,4018,8675,9248,2023-10-01,None,None
INV002350,P003,Hyderabad_WH,1100,1581,6639,2023-10-01,None,None
INV002351,P004,Delhi_WH,1096,70,2817,2023-10-01,None,None
INV002352,P004,Mumbai_WH,3803,9273,5528,2023-10-01,None,None
INV002353,P004,Bengaluru_WH,582,6858,6603,2023-10-01,None,None
INV002354,P004,Kolkata_WH,3095,11461,9705,2023-10-01,None,None
INV002355,P004,Hyderabad_WH,3123,10840,8933,2023-10-01,None,None
INV002356,P005,Delhi_WH,3514,190,3313,2023-10-01,None,None
INV002357,P005,Mumbai_WH,1025,513,1231,2023-10-01,None,None
INV002358,P005,Bengaluru_WH,1522,2189,692,2023-10-01,None,None
INV002359,P005,Kolkata_WH,1797,836,2301,2023-10-01,None,None
INV002360,P005,Hyderabad_WH,2118,4210,6800,2023-10-01,None,None
INV002361,P006,Delhi_WH,1330,2401,4135,2023-10-01,None,None
INV002362,P006,Mumbai_WH,4849,6740,8274,2023-10-01,None,None
INV002363,P006,Bengaluru_WH,2194,5245,5949,2023-10-01,None,None
INV002364,P006,Kolkata_WH,2539,4320,6033,2023-10-01,None,None
INV002365,P006,Hyderabad_WH,2076,1006,2708,2023-10-01,None,None
INV002366,P007,Delhi_WH,3702,2940,2073,2023-10-01,None,None
INV002367,P007,Mumbai_WH,2733,2863,5140,2023-10-01,None,None
INV002368,P007,Bengaluru_WH,2981,1761,2986,2023-10-01,None,None
INV002369,P007,Kolkata_WH,845,2070,1404,2023-10-01,None,None
INV002370,P007,Hyderabad_WH,4860,3043,7381,2023-10-01,None,None
INV002371,P008,Delhi_WH,3199,2283,2901,2023-10-01,None,None
INV002372,P008,Mumbai_WH,3701,781,2813,2023-10-01,None,None
INV002373,P008,Bengaluru_WH,2334,2327,886,2023-10-01,None,None
INV002374,P008,Kolkata_WH,778,1688,6437,2023-10-01,None,None
INV002375,P008,Hyderabad_WH,2181,2022,6490,2023-10-01,None,None
INV002376,P009,Delhi_WH,2338,387,1230,2023-10-01,None,None
INV002377,P009,Mumbai_WH,4685,1809,5262,2023-10-01,None,None
INV002378,P009,Bengaluru_WH,1726,3443,7372,2023-10-01,None,None
INV002379,P009,Kolkata_WH,1575,1242,6609,2023-10-01,None,None
INV002380,P009,Hyderabad_WH,4366,149,2160,2023-10-01,None,None
INV002381,P010,Delhi_WH,1885,3470,3827,2023-10-01,None,None
INV002382,P010,Mumbai_WH,4064,3097,3875,2023-10-01,None,None
INV002383,P010,Bengaluru_WH,3672,2226,8117,2023-10-01,None,None
INV002384,P010,Kolkata_WH,2853,5082,2969,2023-10-01,None,None
INV002385,P010,Hyderabad_WH,1348,1091,5564,2023-10-01,None,None
INV002386,P011,Delhi_WH,2418,7393,5205,2023-10-01,None,None
INV002387,P011,Mumbai_WH,4785,173,2040,2023-10-01,None,None
INV002388,P011,Bengaluru_WH,1233,1452,2242,2023-10-01,None,None
INV002389,P011,Kolkata_WH,2166,212,563,2023-10-01,None,None
INV002390,P011,Hyderabad_WH,2508,2316,591,2023-10-01,None,None
INV002391,P012,Delhi_WH,584,2057,9316,2023-10-01,None,None
INV002392,P012,Mumbai_WH,3622,12750,9620,2023-10-01,None,None
INV002393,P012,Bengaluru_WH,4705,2796,4832,2023-10-01,None,None
INV002394,P012,Kolkata_WH,625,2248,2941,2023-10-01,None,None
INV002395,P012,Hyderabad_WH,2674,7001,5882,2023-10-01,None,None
INV002396,P013,Delhi_WH,2884,4136,6205,2023-10-01,None,None
INV002397,P013,Mumbai_WH,4777,5676,5502,2023-10-01,None,None
INV002398,P013,Bengaluru_WH,1433,2763,1689,2023-10-01,None,None
INV002399,P013,Kolkata_WH,4488,1987,2531,2023-10-01,None,None
INV002400,P013,Hyderabad_WH,4902,4748,5467,2023-10-01,None,None
INV002401,P014,Delhi_WH,4340,7610,8236,2023-10-01,None,None
INV002402,P014,Mumbai_WH,1397,4312,4386,2023-10-01,None,None
INV002403,P014,Bengaluru_WH,235,2960,3411,2023-10-01,None,None
INV002404,P014,Kolkata_WH,4125,1148,2228,2023-10-01,None,None
INV002405,P014,Hyderabad_WH,551,1451,3486,2023-10-01,None,None
INV002406,P015,Delhi_WH,3625,402,8501,2023-10-01,None,None
INV002407,P015,Mumbai_WH,1539,1303,9739,2023-10-01,None,None
INV002408,P015,Bengaluru_WH,1610,5435,6920,2023-10-01,None,None
INV002409,P015,Kolkata_WH,432,1298,1610,2023-10-01,None,None
INV002410,P015,Hyderabad_WH,4970,4572,2891,2023-10-01,None,None
INV002411,P016,Delhi_WH,676,3974,6315,2023-10-01,None,None
INV002412,P016,Mumbai_WH,3850,6162,4773,2023-10-01,None,None
INV002413,P016,Bengaluru_WH,1993,4536,2714,2023-10-01,None,None
INV002414,P016,Kolkata_WH,2367,1591,1498,2023-10-01,None,None
INV002415,P016,Hyderabad_WH,4927,7532,6907,2023-10-01,None,None
INV002416,P017,Delhi_WH,4746,1442,8592,2023-10-01,None,None
INV002417,P017,Mumbai_WH,2148,1698,2554,2023-10-01,None,None
INV002418,P017,Bengaluru_WH,2205,265,1115,2023-10-01,None,None
INV002419,P017,Kolkata_WH,749,494,940,2023-10-01,None,None
INV002420,P017,Hyderabad_WH,4549,5165,3147,2023-10-01,None,None
INV002421,P018,Delhi_WH,812,930,4487,2023-10-01,None,None
INV002422,P018,Mumbai_WH,1115,1666,1605,2023-10-01,None,None
INV002423,P018,Bengaluru_WH,1481,8473,9468,2023-10-01,None,None
INV002424,P018,Kolkata_WH,3210,1527,5380,2023-10-01,None,None
INV002425,P018,Hyderabad_WH,2518,6942,4538,2023-10-01,None,None
INV002426,P001,Delhi_WH,3100,5219,2714,2023-11-01,None,None
INV002427,P001,Mumbai_WH,735,4068,9302,2023-11-01,None,None
INV002428,P001,Bengaluru_WH,1727,2220,6169,2023-11-01,None,None
INV002429,P001,Kolkata_WH,3794,6811,6727,2023-11-01,None,None
INV002430,P001,Hyderabad_WH,2664,3311,4975,2023-11-01,None,None
INV002431,P002,Delhi_WH,633,1061,4172,2023-11-01,None,None
INV002432,P002,Mumbai_WH,2729,945,1227,2023-11-01,None,None
INV002433,P002,Bengaluru_WH,1377,2581,5565,2023-11-01,None,None
INV002434,P002,Kolkata_WH,2152,2097,2038,2023-11-01,None,None
INV002435,P002,Hyderabad_WH,741,1232,9476,2023-11-01,None,None
INV002436,P003,Delhi_WH,1632,7657,6473,2023-11-01,None,None
INV002437,P003,Mumbai_WH,4007,5684,2906,2023-11-01,None,None
INV002438,P003,Bengaluru_WH,3846,2157,4906,2023-11-01,None,None
INV002439,P003,Kolkata_WH,3894,8565,5365,2023-11-01,None,None
INV002440,P003,Hyderabad_WH,4209,1739,975,2023-11-01,None,None
INV002441,P004,Delhi_WH,2696,674,3141,2023-11-01,None,None
INV002442,P004,Mumbai_WH,863,891,8337,2023-11-01,None,None
INV002443,P004,Bengaluru_WH,713,574,1064,2023-11-01,None,None
INV002444,P004,Kolkata_WH,1296,5831,6495,2023-11-01,None,None
INV002445,P004,Hyderabad_WH,2763,6802,7593,2023-11-01,None,None
INV002446,P005,Delhi_WH,2791,7890,9164,2023-11-01,None,None
INV002447,P005,Mumbai_WH,2796,603,2468,2023-11-01,None,None
INV002448,P005,Bengaluru_WH,918,7802,9278,2023-11-01,None,None
INV002449,P005,Kolkata_WH,1689,5833,5986,2023-11-01,None,None
INV002450,P005,Hyderabad_WH,4226,3086,1282,2023-11-01,None,None
INV002451,P006,Delhi_WH,3391,3377,5250,2023-11-01,None,None
INV002452,P006,Mumbai_WH,246,1504,1635,2023-11-01,None,None
INV002453,P006,Bengaluru_WH,2343,3677,5435,2023-11-01,None,None
INV002454,P006,Kolkata_WH,2754,6734,5582,2023-11-01,None,None
INV002455,P006,Hyderabad_WH,3450,3374,4586,2023-11-01,None,None
INV002456,P007,Delhi_WH,2930,6257,6096,2023-11-01,None,None
INV002457,P007,Mumbai_WH,2192,6085,8544,2023-11-01,None,None
INV002458,P007,Bengaluru_WH,1227,4660,4628,2023-11-01,None,None
INV002459,P007,Kolkata_WH,1770,4085,6355,2023-11-01,None,None
INV002460,P007,Hyderabad_WH,4797,2734,8482,2023-11-01,None,None
INV002461,P008,Delhi_WH,3417,6097,7329,2023-11-01,None,None
INV002462,P008,Mumbai_WH,912,1567,2890,2023-11-01,None,None
INV002463,P008,Bengaluru_WH,2081,9145,9119,2023-11-01,None,None
INV002464,P008,Kolkata_WH,661,2240,1699,2023-11-01,None,None
INV002465,P008,Hyderabad_WH,3996,3788,1402,2023-11-01,None,None
INV002466,P009,Delhi_WH,426,811,756,2023-11-01,None,None
INV002467,P009,Mumbai_WH,2099,3729,2274,2023-11-01,None,None
INV002468,P009,Bengaluru_WH,4548,4791,1485,2023-11-01,None,None
INV002469,P009,Kolkata_WH,393,3214,7250,2023-11-01,None,None
INV002470,P009,Hyderabad_WH,4186,3478,1980,2023-11-01,None,None
INV002471,P010,Delhi_WH,206,836,3592,2023-11-01,None,None
INV002472,P010,Mumbai_WH,2783,281,3020,2023-11-01,None,None
INV002473,P010,Bengaluru_WH,3152,1641,6523,2023-11-01,None,None
INV002474,P010,Kolkata_WH,1937,2343,7616,2023-11-01,None,None
INV002475,P010,Hyderabad_WH,436,7134,9534,2023-11-01,None,None
INV002476,P011,Delhi_WH,3465,224,2221,2023-11-01,None,None
INV002477,P011,Mumbai_WH,239,1456,1939,2023-11-01,None,None
INV002478,P011,Bengaluru_WH,895,7525,7559,2023-11-01,None,None
INV002479,P011,Kolkata_WH,3546,6707,6535,2023-11-01,None,None
INV002480,P011,Hyderabad_WH,2849,2626,3387,2023-11-01,None,None
INV002481,P012,Delhi_WH,764,2760,3427,2023-11-01,None,None
INV002482,P012,Mumbai_WH,3826,7624,9702,2023-11-01,None,None
INV002483,P012,Bengaluru_WH,193,4200,6257,2023-11-01,None,None
INV002484,P012,Kolkata_WH,4135,6518,2572,2023-11-01,None,None
INV002485,P012,Hyderabad_WH,2460,4904,8373,2023-11-01,None,None
INV002486,P013,Delhi_WH,3196,4294,5697,2023-11-01,None,None
INV002487,P013,Mumbai_WH,4953,8465,7785,2023-11-01,None,None
INV002488,P013,Bengaluru_WH,4394,8247,5422,2023-11-01,None,None
INV002489,P013,Kolkata_WH,3486,1808,5896,2023-11-01,None,None
INV002490,P013,Hyderabad_WH,1893,2177,7666,2023-11-01,None,None
INV002491,P014,Delhi_WH,1015,2438,8006,2023-11-01,None,None
INV002492,P014,Mumbai_WH,109,1701,8277,2023-11-01,None,None
INV002493,P014,Bengaluru_WH,3903,2180,5094,2023-11-01,None,None
INV002494,P014,Kolkata_WH,4099,706,6157,2023-11-01,None,None
INV002495,P014,Hyderabad_WH,805,1733,1451,2023-11-01,None,None
INV002496,P015,Delhi_WH,3850,5536,3023,2023-11-01,None,None
INV002497,P015,Mumbai_WH,4847,7006,8630,2023-11-01,None,None
INV002498,P015,Bengaluru_WH,1809,3058,9777,2023-11-01,None,None
INV002499,P015,Kolkata_WH,1689,393,2586,2023-11-01,None,None
INV002500,P015,Hyderabad_WH,1290,6992,9099,2023-11-01,None,None
INV002501,P016,Delhi_WH,776,3259,7797,2023-11-01,None,None
INV002502,P016,Mumbai_WH,4263,397,2890,2023-11-01,None,None
INV002503,P016,Bengaluru_WH,3138,4024,4430,2023-11-01,None,None
INV002504,P016,Kolkata_WH,1330,850,3640,2023-11-01,None,None
INV002505,P016,Hyderabad_WH,3168,8671,5667,2023-11-01,None,None
INV002506,P017,Delhi_WH,4031,1718,4141,2023-11-01,None,None
INV002507,P017,Mumbai_WH,1443,337,2724,2023-11-01,None,None
INV002508,P017,Bengaluru_WH,4707,267,8927,2023-11-01,None,None
INV002509,P017,Kolkata_WH,889,5615,6290,2023-11-01,None,None
INV002510,P017,Hyderabad_WH,1713,281,4407,2023-11-01,None,None
INV002511,P018,Delhi_WH,3974,7041,4308,2023-11-01,None,None
INV002512,P018,Mumbai_WH,149,655,705,2023-11-01,None,None
INV002513,P018,Bengaluru_WH,140,25,1155,2023-11-01,None,None
INV002514,P018,Kolkata_WH,1851,3880,3272,2023-11-01,None,None
INV002515,P018,Hyderabad_WH,4387,9235,8971,2023-11-01,None,None
INV002516,P001,Delhi_WH,2242,7873,6199,2023-12-01,None,None
INV002517,P001,Mumbai_WH,1242,9513,8297,2023-12-01,None,None
INV002518,P001,Bengaluru_WH,4559,5057,8162,2023-12-01,None,None
INV002519,P001,Kolkata_WH,4985,3168,3616,2023-12-01,None,None
INV002520,P001,Hyderabad_WH,3910,3220,5790,2023-12-01,None,None
INV002521,P002,Delhi_WH,3245,11414,9006,2023-12-01,None,None
INV002522,P002,Mumbai_WH,3628,12544,9174,2023-12-01,None,None
INV002523,P002,Bengaluru_WH,805,1267,556,2023-12-01,None,None
INV002524,P002,Kolkata_WH,1678,3432,5977,2023-12-01,None,None
INV002525,P002,Hyderabad_WH,4867,9891,8507,2023-12-01,None,None
INV002526,P003,Delhi_WH,1318,449,926,2023-12-01,None,None
INV002527,P003,Mumbai_WH,164,2043,8952,2023-12-01,None,None
INV002528,P003,Bengaluru_WH,4647,10072,5824,2023-12-01,None,None
INV002529,P003,Kolkata_WH,2082,3035,2653,2023-12-01,None,None
INV002530,P003,Hyderabad_WH,4221,4321,3333,2023-12-01,None,None
INV002531,P004,Delhi_WH,3278,2358,3432,2023-12-01,None,None
INV002532,P004,Mumbai_WH,4837,13181,9513,2023-12-01,None,None
INV002533,P004,Bengaluru_WH,2262,7281,5512,2023-12-01,None,None
INV002534,P004,Kolkata_WH,2178,6386,6397,2023-12-01,None,None
INV002535,P004,Hyderabad_WH,4212,305,4742,2023-12-01,None,None
INV002536,P005,Delhi_WH,2386,2034,2053,2023-12-01,None,None
INV002537,P005,Mumbai_WH,548,3369,9541,2023-12-01,None,None
INV002538,P005,Bengaluru_WH,2044,4766,4065,2023-12-01,None,None
INV002539,P005,Kolkata_WH,4034,3459,8295,2023-12-01,None,None
INV002540,P005,Hyderabad_WH,3219,1494,664,2023-12-01,None,None
INV002541,P006,Delhi_WH,2669,887,3078,2023-12-01,None,None
INV002542,P006,Mumbai_WH,1689,2165,7100,2023-12-01,None,None
INV002543,P006,Bengaluru_WH,3047,8662,6947,2023-12-01,None,None
INV002544,P006,Kolkata_WH,1754,292,2539,2023-12-01,None,None
INV002545,P006,Hyderabad_WH,1375,7673,6435,2023-12-01,None,None
INV002546,P007,Delhi_WH,2180,595,3069,2023-12-01,None,None
INV002547,P007,Mumbai_WH,3381,2290,3220,2023-12-01,None,None
INV002548,P007,Bengaluru_WH,2016,1051,4143,2023-12-01,None,None
INV002549,P007,Kolkata_WH,1073,4210,4008,2023-12-01,None,None
INV002550,P007,Hyderabad_WH,2482,1052,3287,2023-12-01,None,None
INV002551,P008,Delhi_WH,4223,3399,6421,2023-12-01,None,None
INV002552,P008,Mumbai_WH,2789,4398,2107,2023-12-01,None,None
INV002553,P008,Bengaluru_WH,3998,2314,7315,2023-12-01,None,None
INV002554,P008,Kolkata_WH,4732,6518,4637,2023-12-01,None,None
INV002555,P008,Hyderabad_WH,1927,1492,3650,2023-12-01,None,None
INV002556,P009,Delhi_WH,2275,3827,2282,2023-12-01,None,None
INV002557,P009,Mumbai_WH,3297,556,6006,2023-12-01,None,None
INV002558,P009,Bengaluru_WH,1186,3666,3840,2023-12-01,None,None
INV002559,P009,Kolkata_WH,807,2370,2633,2023-12-01,None,None
INV002560,P009,Hyderabad_WH,3204,7390,6911,2023-12-01,None,None
INV002561,P010,Delhi_WH,3896,9717,8113,2023-12-01,None,None
INV002562,P010,Mumbai_WH,351,8274,8782,2023-12-01,None,None
INV002563,P010,Bengaluru_WH,1393,3345,7825,2023-12-01,None,None
INV002564,P010,Kolkata_WH,229,4765,6185,2023-12-01,None,None
INV002565,P010,Hyderabad_WH,3863,7723,8156,2023-12-01,None,None
INV002566,P011,Delhi_WH,4860,11806,7650,2023-12-01,None,None
INV002567,P011,Mumbai_WH,1536,6964,6352,2023-12-01,None,None
INV002568,P011,Bengaluru_WH,341,4439,6438,2023-12-01,None,None
INV002569,P011,Kolkata_WH,2614,1223,726,2023-12-01,None,None
INV002570,P011,Hyderabad_WH,3291,3585,1161,2023-12-01,None,None
INV002571,P012,Delhi_WH,1939,6372,8584,2023-12-01,None,None
INV002572,P012,Mumbai_WH,4742,5681,5007,2023-12-01,None,None
INV002573,P012,Bengaluru_WH,2717,5272,7639,2023-12-01,None,None
INV002574,P012,Kolkata_WH,1052,2279,3296,2023-12-01,None,None
INV002575,P012,Hyderabad_WH,4763,7149,8300,2023-12-01,None,None
INV002576,P013,Delhi_WH,209,7577,7889,2023-12-01,None,None
INV002577,P013,Mumbai_WH,1677,705,880,2023-12-01,None,None
INV002578,P013,Bengaluru_WH,2539,566,1514,2023-12-01,None,None
INV002579,P013,Kolkata_WH,3389,5905,7834,2023-12-01,None,None
INV002580,P013,Hyderabad_WH,4139,6255,3255,2023-12-01,None,None
INV002581,P014,Delhi_WH,857,4513,7927,2023-12-01,None,None
INV002582,P014,Mumbai_WH,3172,4978,8179,2023-12-01,None,None
INV002583,P014,Bengaluru_WH,4918,3497,6552,2023-12-01,None,None
INV002584,P014,Kolkata_WH,3310,3517,7874,2023-12-01,None,None
INV002585,P014,Hyderabad_WH,1995,3071,3417,2023-12-01,None,None
INV002586,P015,Delhi_WH,3384,8992,8975,2023-12-01,None,None
INV002587,P015,Mumbai_WH,354,6907,7765,2023-12-01,None,None
INV002588,P015,Bengaluru_WH,3597,9258,8140,2023-12-01,None,None
INV002589,P015,Kolkata_WH,4070,8534,7323,2023-12-01,None,None
INV002590,P015,Hyderabad_WH,3413,348,7876,2023-12-01,None,None
INV002591,P016,Delhi_WH,1961,6356,5361,2023-12-01,None,None
INV002592,P016,Mumbai_WH,1167,2078,4679,2023-12-01,None,None
INV002593,P016,Bengaluru_WH,1799,1119,5513,2023-12-01,None,None
INV002594,P016,Kolkata_WH,3754,3766,5911,2023-12-01,None,None
INV002595,P016,Hyderabad_WH,2650,5482,3444,2023-12-01,None,None
INV002596,P017,Delhi_WH,3891,2612,1614,2023-12-01,None,None
INV002597,P017,Mumbai_WH,4917,7399,2683,2023-12-01,None,None
INV002598,P017,Bengaluru_WH,1042,1925,983,2023-12-01,None,None
INV002599,P017,Kolkata_WH,4004,2533,3668,2023-12-01,None,None
INV002600,P017,Hyderabad_WH,4324,713,1465,2023-12-01,None,None
INV002601,P018,Delhi_WH,2505,4039,7843,2023-12-01,None,None
INV002602,P018,Mumbai_WH,929,4853,8928,2023-12-01,None,None
INV002603,P018,Bengaluru_WH,3184,5554,6859,2023-12-01,None,None
INV002604,P018,Kolkata_WH,990,557,1865,2023-12-01,None,None
INV002605,P018,Hyderabad_WH,3801,10254,7902,2023-12-01,None,None
INV002606,P001,Delhi_WH,2342,5411,3958,2024-01-01,None,None
INV002607,P001,Mumbai_WH,630,5116,6882,2024-01-01,None,None
INV002608,P001,Bengaluru_WH,3929,5192,2606,2024-01-01,None,None
INV002609,P001,Kolkata_WH,4394,10959,8485,2024-01-01,None,None
INV002610,P001,Hyderabad_WH,4385,2891,3122,2024-01-01,None,None
INV002611,P002,Delhi_WH,1683,8102,7037,2024-01-01,None,None
INV002612,P002,Mumbai_WH,648,5070,8220,2024-01-01,None,None
INV002613,P002,Bengaluru_WH,2303,6047,4487,2024-01-01,None,None
INV002614,P002,Kolkata_WH,3129,3224,7667,2024-01-01,None,None
INV002615,P002,Hyderabad_WH,2149,1681,1834,2024-01-01,None,None
INV002616,P003,Delhi_WH,1841,3097,3511,2024-01-01,None,None
INV002617,P003,Mumbai_WH,1749,3846,9420,2024-01-01,None,None
INV002618,P003,Bengaluru_WH,1534,9133,9156,2024-01-01,None,None
INV002619,P003,Kolkata_WH,2852,8006,7208,2024-01-01,None,None
INV002620,P003,Hyderabad_WH,1805,2122,2805,2024-01-01,None,None
INV002621,P004,Delhi_WH,151,4384,6947,2024-01-01,None,None
INV002622,P004,Mumbai_WH,505,4799,5835,2024-01-01,None,None
INV002623,P004,Bengaluru_WH,867,7739,8574,2024-01-01,None,None
INV002624,P004,Kolkata_WH,2513,9391,7355,2024-01-01,None,None
INV002625,P004,Hyderabad_WH,4989,2221,1594,2024-01-01,None,None
INV002626,P005,Delhi_WH,1218,370,808,2024-01-01,None,None
INV002627,P005,Mumbai_WH,3730,7188,9246,2024-01-01,None,None
INV002628,P005,Bengaluru_WH,4357,4703,3874,2024-01-01,None,None
INV002629,P005,Kolkata_WH,1921,5986,9690,2024-01-01,None,None
INV002630,P005,Hyderabad_WH,2742,2605,899,2024-01-01,None,None
INV002631,P006,Delhi_WH,4255,3066,3534,2024-01-01,None,None
INV002632,P006,Mumbai_WH,2285,1677,9945,2024-01-01,None,None
INV002633,P006,Bengaluru_WH,2676,4414,8331,2024-01-01,None,None
INV002634,P006,Kolkata_WH,765,917,8474,2024-01-01,None,None
INV002635,P006,Hyderabad_WH,351,5178,5959,2024-01-01,None,None
INV002636,P007,Delhi_WH,2551,1231,6743,2024-01-01,None,None
INV002637,P007,Mumbai_WH,3804,873,3132,2024-01-01,None,None
INV002638,P007,Bengaluru_WH,3147,2344,4375,2024-01-01,None,None
INV002639,P007,Kolkata_WH,2391,5415,7572,2024-01-01,None,None
INV002640,P007,Hyderabad_WH,2336,3285,4014,2024-01-01,None,None
INV002641,P008,Delhi_WH,431,4970,5843,2024-01-01,None,None
INV002642,P008,Mumbai_WH,669,2454,3085,2024-01-01,None,None
INV002643,P008,Bengaluru_WH,153,2155,2274,2024-01-01,None,None
INV002644,P008,Kolkata_WH,1309,4163,5345,2024-01-01,None,None
