order_date,product_name,category,region,quantity,month,day,dayofweek,quarter,prev_demand,Predicted_Demand
2022-02-23,FusionPhone Lite,Smartphones,South India,3,2,23,2,1,2.0,17.965563
2022-05-05,FusionPhone Lite,Smartphones,South India,2,5,5,3,2,2.0,9.125238
2022-08-05,FusionPhone Lite,Smartphones,South India,50,8,5,4,3,3.0,25.443193
2022-11-22,FusionPhone Lite,Smartphones,South India,1,11,22,1,4,5.0,15.119958
2023-05-05,FusionPhone Lite,Smartphones,South India,1,5,5,4,2,1.0,7.2270055
2023-09-12,FusionPhone Lite,Smartphones,South India,1,9,12,1,3,1.0,7.0199866
2023-11-06,FusionPhone Lite,Smartphones,South India,15,11,6,0,4,37.0,14.773232
2024-01-01,FusionPhone Lite,Smartphones,South India,2,1,1,0,1,74.0,8.469387
2024-09-01,FusionPhone Lite,Smartphones,South India,4,9,1,6,3,3.0,7.801998
2021-02-07,FusionPhone Lite,Smartphones,West India,8,2,7,6,1,30.0,7.4079504
2021-03-24,FusionPhone Lite,Smartphones,West India,3,3,24,2,1,2.0,7.458399
2021-07-16,FusionPhone Lite,Smartphones,West India,3,7,16,4,3,4.0,6.6218805
2021-08-23,FusionPhone Lite,Smartphones,West India,14,8,23,0,3,21.0,7.7532864
2021-11-11,FusionPhone Lite,Smartphones,West India,2,11,11,3,4,4.0,8.228364
2022-08-01,FusionPhone Lite,Smartphones,West India,3,8,1,0,3,1.0,8.0138235
2023-01-19,FusionPhone Lite,Smartphones,West India,1,1,19,3,1,1.0,4.6293683
2023-03-09,FusionPhone Lite,Smartphones,West India,1,3,9,3,1,3.0,4.623402
2024-06-28,FusionPhone Lite,Smartphones,West India,2,6,28,4,2,2.0,7.3497334
2024-09-10,FusionPhone Lite,Smartphones,West India,2,9,10,1,3,2.0,16.678034
2024-11-25,FusionPhone Lite,Smartphones,West India,3,11,25,0,4,2.0,8.208948
2024-04-23,FusionPhone Ultra,Smartphones,Central India,31,4,23,1,2,1.0,14.872839
2024-09-18,FusionPhone Ultra,Smartphones,Central India,1,9,18,2,3,1.0,8.746819
2023-02-28,FusionPhone Ultra,Smartphones,East India,44,2,28,1,1,1.0,23.415594
2023-09-14,FusionPhone Ultra,Smartphones,East India,2,9,14,3,3,1.0,6.5388083
2024-02-02,FusionPhone Ultra,Smartphones,East India,1,2,2,4,1,1.0,8.446916
2024-05-02,FusionPhone Ultra,Smartphones,East India,1,5,2,3,2,1.0,8.241134
2024-09-13,FusionPhone Ultra,Smartphones,East India,1,9,13,4,3,1.0,10.732563
2024-12-21,FusionPhone Ultra,Smartphones,East India,1,12,21,5,4,2.0,16.897997
2022-11-12,FusionPhone Ultra,Smartphones,North India,3,11,12,5,4,1.0,7.1622944
2023-01-08,FusionPhone Ultra,Smartphones,North India,3,1,8,6,1,30.0,18.808788
2023-10-01,FusionPhone Ultra,Smartphones,North India,3,10,1,6,4,2.0,33.59282
2024-03-31,FusionPhone Ultra,Smartphones,North India,4,3,31,6,1,2.0,10.030376
2024-08-28,FusionPhone Ultra,Smartphones,North India,1,8,28,2,3,13.0,13.035002
2024-10-09,FusionPhone Ultra,Smartphones,North India,6,10,9,2,4,1.0,14.154326
2023-11-06,FusionPhone Ultra,Smartphones,South India,42,11,6,0,4,10.0,8.642136
2023-12-13,FusionPhone Ultra,Smartphones,South India,1,12,13,2,4,1.0,17.691446
2024-10-02,FusionPhone Ultra,Smartphones,South India,2,10,2,2,4,1.0,9.750029
2024-11-15,FusionPhone Ultra,Smartphones,South India,3,11,15,4,4,1.0,9.921833
2024-12-31,FusionPhone Ultra,Smartphones,South India,1,12,31,1,4,56.0,8.784815
2023-03-21,FusionPhone Ultra,Smartphones,West India,1,3,21,1,1,122.0,12.107261
2023-07-05,FusionPhone Ultra,Smartphones,West India,1,7,5,2,3,2.0,10.049371
2023-08-19,FusionPhone Ultra,Smartphones,West India,4,8,19,5,3,1.0,8.179756
2024-01-11,FusionPhone Ultra,Smartphones,West India,3,1,11,3,1,1.0,13.658951
2024-03-05,FusionPhone Ultra,Smartphones,West India,1,3,5,1,1,1.0,7.44355
2024-09-16,FusionPhone Ultra,Smartphones,West India,1,9,16,0,3,46.0,8.413189
2021-11-23,FusionPhone X,Smartphones,Central India,2,11,23,1,4,1.0,10.770046
2022-03-18,FusionPhone X,Smartphones,Central India,2,3,18,4,1,2.0,8.081874
2022-11-05,FusionPhone X,Smartphones,Central India,152,11,5,5,4,2.0,6.4746585
2023-05-29,FusionPhone X,Smartphones,Central India,1,5,29,0,2,1.0,11.073567
2024-01-18,FusionPhone X,Smartphones,Central India,1,1,18,3,1,1.0,9.089863
2024-07-16,FusionPhone X,Smartphones,Central India,1,7,16,1,3,1.0,13.133801
2024-10-24,FusionPhone X,Smartphones,Central India,1,10,24,3,4,1.0,11.520342
2021-09-02,FusionPhone X,Smartphones,East India,1,9,2,3,3,1.0,7.2772493
2022-08-08,FusionPhone X,Smartphones,East India,1,8,8,0,3,1.0,8.675713
2024-11-04,FusionPhone X,Smartphones,East India,1,11,4,0,4,1.0,10.607873
2021-09-06,FusionPhone X,Smartphones,North India,1,9,6,0,3,24.0,8.046525
2021-10-22,FusionPhone X,Smartphones,North India,6,10,22,4,4,2.0,8.046525
2022-01-28,FusionPhone X,Smartphones,North India,1,1,28,4,1,1.0,8.670126
2022-03-13,FusionPhone X,Smartphones,North India,1,3,13,6,1,3.0,8.053467
2022-06-01,FusionPhone X,Smartphones,North India,21,6,1,2,2,1.0,6.8242025
2022-12-21,FusionPhone X,Smartphones,North India,4,12,21,2,4,3.0,10.292409
2023-02-11,FusionPhone X,Smartphones,North India,2,2,11,5,1,2.0,9.811919
2023-03-29,FusionPhone X,Smartphones,North India,50,3,29,2,1,1.0,10.439863
2023-10-29,FusionPhone X,Smartphones,North India,29,10,29,6,4,4.0,11.010939
2024-11-15,FusionPhone X,Smartphones,North India,3,11,15,4,4,3.0,7.321037
2021-08-22,FusionPhone X,Smartphones,South India,2,8,22,6,3,6.0,14.03373
2022-03-08,FusionPhone X,Smartphones,South India,3,3,8,1,1,4.0,8.627939
2022-04-20,FusionPhone X,Smartphones,South India,2,4,20,2,2,1.0,11.229762
2022-11-13,FusionPhone X,Smartphones,South India,15,11,13,6,4,35.0,10.558631
2023-03-16,FusionPhone X,Smartphones,South India,1,3,16,3,1,6.0,7.481445
2023-05-02,FusionPhone X,Smartphones,South India,1,5,2,1,2,2.0,7.583839
2023-12-22,FusionPhone X,Smartphones,South India,3,12,22,4,4,3.0,9.568646
2024-02-28,FusionPhone X,Smartphones,South India,1,2,28,2,1,1.0,10.273537
2024-05-16,FusionPhone X,Smartphones,South India,4,5,16,3,2,1.0,10.664923
2024-06-29,FusionPhone X,Smartphones,South India,3,6,29,5,2,1.0,11.651979
2024-08-16,FusionPhone X,Smartphones,South India,1,8,16,4,3,1.0,7.0825343
2024-12-06,FusionPhone X,Smartphones,South India,21,12,6,4,4,1.0,5.4359145
2021-08-27,FusionPhone X,Smartphones,West India,2,8,27,4,3,1.0,5.386355
2021-10-05,FusionPhone X,Smartphones,West India,1,10,5,1,4,2.0,5.7876773
2022-05-26,FusionPhone X,Smartphones,West India,1,5,26,3,2,1.0,6.0765996
2022-07-17,FusionPhone X,Smartphones,West India,2,7,17,6,3,3.0,6.6528497
2022-09-01,FusionPhone X,Smartphones,West India,29,9,1,3,3,1.0,6.0791574
2022-10-30,FusionPhone X,Smartphones,West India,33,10,30,6,4,29.0,8.191767
2022-12-26,FusionPhone X,Smartphones,West India,1,12,26,0,4,15.0,5.823637
2023-02-17,FusionPhone X,Smartphones,West India,1,2,17,4,1,2.0,7.94666
2023-04-12,FusionPhone X,Smartphones,West India,1,4,12,2,2,1.0,5.856172
2023-10-10,FusionPhone X,Smartphones,West India,1,10,10,1,4,4.0,6.1133165
2023-11-30,FusionPhone X,Smartphones,West India,1,11,30,3,4,4.0,7.590547
2024-02-09,FusionPhone X,Smartphones,West India,2,2,9,4,1,2.0,10.287918
2024-04-04,FusionPhone X,Smartphones,West India,2,4,4,3,2,2.0,8.338448
2024-05-31,FusionPhone X,Smartphones,West India,1,5,31,4,2,3.0,8.209808
2024-07-26,FusionPhone X,Smartphones,West India,1,7,26,4,3,3.0,8.027407
2024-11-10,FusionPhone X,Smartphones,West India,1,11,10,6,4,3.0,4.8982973
2021-06-13,FusionTab Mini,Tablets,Central India,1,6,13,6,2,1.0,7.536933
2022-06-20,FusionTab Mini,Tablets,Central India,1,6,20,0,2,14.0,6.1939263
2023-05-06,FusionTab Mini,Tablets,Central India,1,5,6,5,2,1.0,8.641261
2024-02-09,FusionTab Mini,Tablets,Central India,1,2,9,4,1,23.0,5.7704077
2021-07-10,FusionTab Mini,Tablets,East India,156,7,10,5,3,56.0,5.722988
2022-09-07,FusionTab Mini,Tablets,East India,1,9,7,2,3,26.0,5.423636
2023-05-18,FusionTab Mini,Tablets,East India,9,5,18,3,2,1.0,6.8128037
2024-02-07,FusionTab Mini,Tablets,East India,1,2,7,2,1,40.0,7.644648
2024-08-17,FusionTab Mini,Tablets,East India,46,8,17,5,3,92.0,5.750078
2021-06-03,FusionTab Mini,Tablets,North India,1,6,3,3,2,26.0,5.9783325
2021-07-17,FusionTab Mini,Tablets,North India,4,7,17,5,3,1.0,6.2038474
2021-10-20,FusionTab Mini,Tablets,North India,1,10,20,2,4,2.0,6.967087
2022-01-15,FusionTab Mini,Tablets,North India,1,1,15,5,1,1.0,5.8919997
2022-05-09,FusionTab Mini,Tablets,North India,47,5,9,0,2,1.0,7.254329
2022-07-27,FusionTab Mini,Tablets,North India,2,7,27,2,3,21.0,9.82863
2022-10-31,FusionTab Mini,Tablets,North India,1,10,31,0,4,1.0,6.2085485
2023-02-03,FusionTab Mini,Tablets,North India,1,2,3,4,1,64.0,5.572702
2023-06-08,FusionTab Mini,Tablets,North India,2,6,8,3,2,13.0,5.1316133
2023-08-03,FusionTab Mini,Tablets,North India,1,8,3,3,3,2.0,5.074601
2023-11-05,FusionTab Mini,Tablets,North India,79,11,5,6,4,3.0,5.7459064
2024-05-16,FusionTab Mini,Tablets,North India,3,5,16,3,2,43.0,7.4394207
2021-07-08,FusionTab Mini,Tablets,South India,1,7,8,3,3,110.0,6.0681105
2021-11-05,FusionTab Mini,Tablets,South India,51,11,5,4,4,96.0,6.7306695
2022-01-12,FusionTab Mini,Tablets,South India,1,1,12,2,1,1.0,5.709747
2022-03-20,FusionTab Mini,Tablets,South India,66,3,20,6,1,2.0,5.8777623
2022-08-07,FusionTab Mini,Tablets,South India,15,8,7,6,3,36.0,11.058265
2023-01-04,FusionTab Mini,Tablets,South India,24,1,4,2,1,1.0,3.7956157
2023-03-30,FusionTab Mini,Tablets,South India,50,3,30,3,1,31.0,3.7920465
2023-06-17,FusionTab Mini,Tablets,South India,1,6,17,5,2,32.0,7.1389713
2023-12-11,FusionTab Mini,Tablets,South India,1,12,11,0,4,34.0,5.542508
2024-06-17,FusionTab Mini,Tablets,South India,1,6,17,0,2,3.0,6.043677
2024-12-11,FusionTab Mini,Tablets,South India,82,12,11,2,4,1.0,6.3474493
2021-09-10,FusionTab Mini,Tablets,West India,41,9,10,4,3,38.0,7.757683
2021-11-05,FusionTab Mini,Tablets,West India,1,11,5,4,4,132.0,5.230771
2022-01-31,FusionTab Mini,Tablets,West India,2,1,31,0,1,81.0,8.556642
2023-01-22,FusionTab Mini,Tablets,West India,118,1,22,6,1,1.0,7.642011
2023-04-13,FusionTab Mini,Tablets,West India,1,4,13,3,2,1.0,5.9287167
2023-07-15,FusionTab Mini,Tablets,West India,34,7,15,5,3,45.0,6.766668
2024-10-14,FusionTab Mini,Tablets,West India,1,10,14,0,4,1.0,6.5440784
2022-02-06,FusionTab Pro,Tablets,Central India,100,2,6,6,1,41.0,7.9949675
2024-01-21,FusionTab Pro,Tablets,Central India,1,1,21,6,1,1.0,6.173537
2023-08-10,FusionTab Pro,Tablets,East India,1,8,10,3,3,15.0,7.5122185
2024-02-15,FusionTab Pro,Tablets,East India,1,2,15,3,1,1.0,9.754065
2022-07-17,FusionTab Pro,Tablets,North India,1,7,17,6,3,2.0,6.3672566
2023-09-30,FusionTab Pro,Tablets,North India,77,9,30,5,3,1.0,6.0692635
2022-11-05,FusionTab Pro,Tablets,South India,2,11,5,5,4,1.0,5.8886003
2023-11-13,FusionTab Pro,Tablets,South India,53,11,13,0,4,85.0,7.2491755
2024-01-30,FusionTab Pro,Tablets,South India,1,1,30,1,1,1.0,8.709233
2021-11-25,FusionTab Pro,Tablets,West India,1,11,25,3,4,7.0,15.385626
2022-03-16,FusionTab Pro,Tablets,West India,29,3,16,2,1,51.0,7.7878065
2022-12-07,FusionTab Pro,Tablets,West India,2,12,7,2,4,36.0,15.982755
2023-04-09,FusionTab Pro,Tablets,West India,35,4,9,6,2,34.0,8.875566
2023-07-02,FusionTab Pro,Tablets,West India,2,7,2,6,3,251.0,10.734716
2024-12-08,FusionTab Pro,Tablets,West India,34,12,8,6,4,1.0,11.172346
2024-08-25,FusionView 24,Monitors,Central India,45,8,25,6,3,41.0,21.123
2022-10-31,FusionView 24,Monitors,East India,43,10,31,0,4,92.0,12.40646
2021-07-10,FusionView 24,Monitors,North India,32,7,10,5,3,1.0,9.905622
2022-01-21,FusionView 24,Monitors,North India,1,1,21,4,1,1.0,20.119608
2024-06-28,FusionView 24,Monitors,North India,1,6,28,4,2,33.0,10.757357
2021-10-31,FusionView 24,Monitors,South India,41,10,31,6,4,1.0,19.229197
2022-07-14,FusionView 24,Monitors,South India,9,7,14,3,3,50.0,19.981182
2023-01-27,FusionView 24,Monitors,South India,1,1,27,4,1,1.0,11.009829
2023-11-25,FusionView 24,Monitors,South India,53,11,25,5,4,46.0,16.052708
2024-10-06,FusionView 24,Monitors,South India,1,10,6,6,4,19.0,20.607574
2021-11-05,FusionView 24,Monitors,West India,44,11,5,4,4,97.0,16.182322
2022-06-23,FusionView 24,Monitors,West India,9,6,23,3,2,1.0,17.250004
2023-03-09,FusionView 24,Monitors,West India,7,3,9,3,1,27.0,9.259641
2023-10-28,FusionView 24,Monitors,West India,1,10,28,5,4,43.0,9.191892
2024-06-10,FusionView 24,Monitors,West India,25,6,10,0,2,45.0,10.312058
2023-10-27,FusionView 27,Monitors,East India,31,10,27,4,4,6.0,10.208961
2024-07-20,FusionView 27,Monitors,North India,2,7,20,5,3,1.0,7.415974
2023-01-01,FusionView 27,Monitors,South India,1,1,1,6,1,46.0,14.373062
2023-07-01,FusionView 27,Monitors,South India,26,7,1,5,3,1.0,9.9012985
2023-11-11,FusionView 27,Monitors,South India,297,11,11,5,4,44.0,9.634704
2024-03-18,FusionView 27,Monitors,South India,15,3,18,0,1,1.0,7.4639726
2021-07-04,FusionView 27,Monitors,West India,1,7,4,6,3,25.0,6.520372
2022-06-18,FusionView 27,Monitors,West India,25,6,18,5,2,47.0,8.347437
2024-11-06,FusionView 27,Monitors,West India,34,11,6,2,4,31.0,6.6248913
2022-06-22,FusionView 32,Monitors,East India,1,6,22,2,2,30.0,9.65966
2022-05-20,FusionView 32,Monitors,North India,49,5,20,4,2,22.0,9.183492
2023-03-02,FusionView 32,Monitors,North India,36,3,2,3,1,31.0,9.5174465
2024-10-15,FusionView 32,Monitors,North India,1,10,15,1,4,1.0,6.665617
2022-02-04,FusionView 32,Monitors,South India,21,2,4,4,1,76.0,3.4765003
2022-06-12,FusionView 32,Monitors,South India,1,6,12,6,2,24.0,2.2841403
2023-07-05,FusionView 32,Monitors,South India,2,7,5,2,3,16.0,4.804876
2023-10-27,FusionView 32,Monitors,South India,1,10,27,4,4,49.0,6.5818663
2024-02-28,FusionView 32,Monitors,South India,30,2,28,2,1,5.0,3.008826
2024-07-09,FusionView 32,Monitors,South India,115,7,9,1,3,62.0,8.4556265
2023-01-23,FusionView 32,Monitors,West India,111,1,23,0,1,12.0,5.368276
2023-07-08,FusionView 32,Monitors,West India,39,7,8,5,3,5.0,3.102331
2024-08-04,FusionView 32,Monitors,West India,171,8,4,6,3,38.0,6.63101
2024-11-30,FusionView 32,Monitors,West India,8,11,30,5,4,36.0,8.229662
2021-03-20,Fusion Earbuds,Accessories,East India,27,3,20,5,1,1.0,4.270316
2021-06-16,Fusion Earbuds,Accessories,East India,1,6,16,2,2,1.0,13.180501
2021-10-29,Fusion Earbuds,Accessories,North India,46,10,29,4,4,6.0,1.6254529
2022-02-20,Fusion Earbuds,Accessories,North India,2,2,20,6,1,3.0,3.9531682
2021-06-28,Fusion Earbuds,Accessories,South India,34,6,28,0,2,2.0,2.5027897
2023-03-09,Fusion Earbuds,Accessories,South India,2,3,9,3,1,6.0,7.2579494
2023-10-06,Fusion Earbuds,Accessories,South India,19,10,6,4,4,4.0,5.8722134
2023-11-18,Fusion Earbuds,Accessories,South India,4,11,18,5,4,1.0,6.248354
2021-04-03,Fusion Earbuds,Accessories,West India,6,4,3,5,2,63.0,8.685607
2021-05-12,Fusion Earbuds,Accessories,West India,34,5,12,2,2,3.0,23.324848
2023-08-06,Fusion Earbuds,Accessories,West India,1,8,6,6,3,2.0,5.8405094
2023-06-02,Fusion Keyboard,Accessories,East India,1,6,2,4,2,5.0,5.20782
2021-10-17,Fusion Keyboard,Accessories,North India,3,10,17,6,4,2.0,7.696705
2022-09-21,Fusion Keyboard,Accessories,North India,2,9,21,2,3,4.0,5.1673007
2023-03-31,Fusion Keyboard,Accessories,North India,4,3,31,4,1,2.0,6.457077
2024-11-19,Fusion Keyboard,Accessories,North India,1,11,19,1,4,70.0,5.343695
2021-07-28,Fusion Keyboard,Accessories,South India,4,7,28,2,3,2.0,4.2727103
2021-11-26,Fusion Keyboard,Accessories,South India,50,11,26,4,4,1.0,5.6095448
2023-06-18,Fusion Keyboard,Accessories,South India,5,6,18,6,2,1.0,4.813243
2023-08-29,Fusion Keyboard,Accessories,South India,1,8,29,1,3,1.0,3.2906072
2023-10-04,Fusion Keyboard,Accessories,South India,5,10,4,2,4,3.0,6.7479844
2024-02-03,Fusion Keyboard,Accessories,South India,2,2,3,5,1,2.0,3.933138
2024-12-26,Fusion Keyboard,Accessories,South India,2,12,26,3,4,2.0,4.37875
2021-07-01,Fusion Keyboard,Accessories,West India,1,7,1,3,3,2.0,5.0349994
2022-09-24,Fusion Keyboard,Accessories,West India,86,9,24,5,3,1.0,19.675322
2023-06-07,Fusion Keyboard,Accessories,West India,1,6,7,2,2,46.0,4.269221
2024-01-11,Fusion Keyboard,Accessories,West India,24,1,11,3,1,1.0,4.954059
2024-03-08,Fusion Keyboard,Accessories,West India,2,3,8,4,1,1.0,5.2136116
2024-06-25,Fusion Keyboard,Accessories,West India,2,6,25,1,2,1.0,4.091453
2024-08-22,Fusion Keyboard,Accessories,West India,1,8,22,3,3,1.0,6.097813
2021-09-18,Fusion Mouse,Accessories,Central India,2,9,18,5,3,1.0,-3.7017834
2022-06-25,Fusion Mouse,Accessories,Central India,2,6,25,5,2,1.0,-3.236853
2021-04-28,Fusion Mouse,Accessories,North India,1,4,28,2,2,47.0,4.658102
2021-11-17,Fusion Mouse,Accessories,North India,3,11,17,2,4,3.0,6.831176
2022-01-06,Fusion Mouse,Accessories,North India,5,1,6,3,1,13.0,7.3350935
2023-12-22,Fusion Mouse,Accessories,North India,1,12,22,4,4,11.0,4.756085
2024-01-02,Fusion Mouse,Accessories,South India,1,1,2,1,1,1.0,4.819641
2024-07-07,Fusion Mouse,Accessories,South India,2,7,7,6,3,2.0,4.520718
2022-05-21,Fusion Watch Lite,Wearables,Central India,1,5,21,5,2,1.0,5.7776065
2021-12-06,Fusion Watch Lite,Wearables,North India,1,12,6,0,4,1.0,5.4681516
2023-05-24,Fusion Watch Lite,Wearables,North India,42,5,24,2,2,2.0,17.95856
2022-02-13,Fusion Watch Lite,Wearables,West India,1,2,13,6,1,1.0,15.333452
2023-01-19,Fusion Watch Lite,Wearables,West India,1,1,19,3,1,2.0,8.295157
2022-06-07,Fusion Watch Pro,Wearables,Central India,1,6,7,1,2,1.0,7.3085656
2023-03-29,FusionBook Air,Laptops,Central India,35,3,29,2,1,26.0,4.003409
2023-08-27,FusionBook Air,Laptops,Central India,1,8,27,6,3,39.0,5.719575
2024-11-22,FusionBook Air,Laptops,Central India,30,11,22,4,4,1.0,-7.687878
2021-01-31,FusionBook Air,Laptops,North India,24,1,31,6,1,90.0,4.165414
2022-06-29,FusionBook Air,Laptops,North India,14,6,29,2,2,16.0,6.2844486
2022-11-02,FusionBook Air,Laptops,North India,17,11,2,2,4,2.0,10.331207
2022-12-22,FusionBook Air,Laptops,North India,48,12,22,3,4,88.0,6.542853
2024-07-18,FusionBook Air,Laptops,North India,4,7,18,3,3,3.0,3.525568
2022-07-12,FusionBook Air,Laptops,South India,98,7,12,1,3,39.0,6.9147816
2023-10-20,FusionBook Air,Laptops,South India,1,10,20,4,4,1.0,-0.15614648
2021-03-05,FusionBook Air,Laptops,West India,1,3,5,4,1,2.0,-3.1674
2023-11-10,FusionBook Air,Laptops,West India,246,11,10,4,4,163.0,5.863406
2021-07-11,FusionBook Pro,Laptops,Central India,24,7,11,6,3,43.0,4.599216
2022-11-30,FusionBook Pro,Laptops,Central India,1,11,30,2,4,1.0,5.458393
2024-09-14,FusionBook Pro,Laptops,Central India,85,9,14,5,3,1.0,4.7813315
2021-09-22,FusionBook Pro,Laptops,East India,113,9,22,2,3,1.0,8.353996
2024-09-22,FusionBook Pro,Laptops,East India,1,9,22,6,3,1.0,5.4290714
2023-05-22,FusionBook Pro,Laptops,North India,1,5,22,0,2,23.0,5.704914
2022-08-03,FusionBook Pro,Laptops,South India,1,8,3,2,3,23.0,5.92399
2023-05-22,FusionBook Pro,Laptops,South India,1,5,22,0,2,53.0,6.133136
2024-02-08,FusionBook Pro,Laptops,South India,3,2,8,3,1,1.0,4.8224983
2024-07-11,FusionBook Pro,Laptops,South India,230,7,11,3,3,1.0,3.9006488
2024-12-25,FusionBook Pro,Laptops,South India,63,12,25,2,4,85.0,4.37875
2023-11-25,FusionBook Pro,Laptops,West India,22,11,25,5,4,1.0,4.8141646
2024-01-07,FusionBook Pro,Laptops,West India,2,1,7,6,1,63.0,-1.7491229
2024-05-05,FusionBook Pro,Laptops,West India,1,5,5,6,2,2.0,-2.3884294
2023-11-12,FusionBook Ultra,Laptops,Central India,1,11,12,6,4,1.0,4.3176045
2023-02-26,FusionBook Ultra,Laptops,South India,112,2,26,6,1,38.0,4.6163983
2024-07-21,FusionBook Ultra,Laptops,South India,87,7,21,6,3,1.0,4.632895
2022-01-12,FusionPhone Lite,Smartphones,East India,1,1,12,2,1,1.0,9.065026
2021-07-01,FusionPhone Lite,Smartphones,North India,5,7,1,3,3,2.0,13.983668
2024-03-01,FusionPhone Lite,Smartphones,North India,2,3,1,4,1,1.0,7.339172
2024-08-30,FusionPhone Lite,Smartphones,North India,1,8,30,4,3,2.0,5.4197025
2024-11-19,FusionPhone Lite,Smartphones,North India,1,11,19,1,4,2.0,11.055616
2021-05-16,FusionPhone Lite,Smartphones,South India,6,5,16,6,2,31.0,9.907038
2021-10-11,FusionPhone Lite,Smartphones,South India,68,10,11,0,4,6.0,1.3029336
2022-02-24,FusionPhone Lite,Smartphones,South India,3,2,24,3,1,3.0,7.366454
2022-11-23,FusionPhone Lite,Smartphones,South India,1,11,23,2,4,1.0,-0.27083987
2024-07-22,FusionPhone Lite,Smartphones,South India,3,7,22,0,3,3.0,5.509581
2021-05-03,FusionPhone Lite,Smartphones,West India,15,5,3,0,2,4.0,4.630294
2023-08-03,FusionPhone Ultra,Smartphones,Central India,1,8,3,3,3,1.0,31.340292
2023-06-18,FusionPhone Ultra,Smartphones,East India,2,6,18,6,2,1.0,5.275454
2024-12-22,FusionPhone Ultra,Smartphones,East India,2,12,22,6,4,1.0,5.9475923
2023-10-02,FusionPhone Ultra,Smartphones,North India,2,10,2,0,4,3.0,6.835865
2024-04-01,FusionPhone Ultra,Smartphones,North India,1,4,1,0,2,4.0,7.0171757
2024-10-12,FusionPhone Ultra,Smartphones,North India,3,10,12,5,4,6.0,5.9408174
2023-11-07,FusionPhone Ultra,Smartphones,South India,23,11,7,1,4,42.0,2.357786
2023-12-14,FusionPhone Ultra,Smartphones,South India,54,12,14,3,4,1.0,-4.0636263
2024-01-25,FusionPhone Ultra,Smartphones,South India,4,1,25,3,1,1.0,4.298597
2024-04-19,FusionPhone Ultra,Smartphones,West India,3,4,19,4,2,47.0,3.2636008
2024-11-26,FusionPhone Ultra,Smartphones,West India,2,11,26,1,4,2.0,3.90609
2023-10-23,FusionPhone X,Smartphones,Central India,1,10,23,0,4,1.0,4.70161
2024-03-17,FusionPhone X,Smartphones,East India,1,3,17,6,1,1.0,5.3882933
2022-10-01,FusionPhone X,Smartphones,North India,3,10,1,5,4,4.0,5.1592917
2024-09-25,FusionPhone X,Smartphones,North India,3,9,25,2,3,1.0,6.918645
2023-05-10,FusionTab Mini,Tablets,Central India,1,5,10,2,2,1.0,4.450301
2023-05-22,FusionTab Mini,Tablets,East India,1,5,22,0,2,9.0,4.9366
2022-07-28,FusionTab Mini,Tablets,North India,1,7,28,3,3,2.0,4.8751316
2024-05-18,FusionTab Mini,Tablets,North India,1,5,18,5,2,3.0,4.700438
2024-07-21,FusionTab Mini,Tablets,North India,1,7,21,6,3,82.0,2.2989523
2022-06-16,FusionTab Mini,Tablets,South India,2,6,16,3,2,46.0,5.6773543
2021-06-21,FusionTab Mini,Tablets,West India,1,6,21,0,2,39.0,-3.0084512
2021-09-11,FusionTab Mini,Tablets,West India,68,9,11,5,3,41.0,4.609084
2023-01-07,FusionTab Pro,Tablets,Central India,1,1,7,5,1,1.0,6.77216
2023-12-04,FusionTab Pro,Tablets,North India,1,12,4,0,4,1.0,3.9095757
2023-01-04,FusionTab Pro,Tablets,South India,46,1,4,2,1,51.0,5.843346
